id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
44,lm_single,6, snowy, wife,The name of Harry's wife white owl is ______.,The name of Harry's wife white owl is ,.,Hedwig,-0.36692579587300617,-0.12893952925999957,0.7217221260070801,1
44,lm_single,4, Harry, this,The name of this's snowy white owl is ______.,The name of this's snowy white owl is ,.,Hedwig,-0.36405547459920246,-0.12606920798619586,0.6247386932373047,
44,lm_single,1,The,This,This name of Harry's snowy white owl is ______.,This name of Harry's snowy white owl is ,.,Hedwig,-0.33418317635854083,-0.09619690974553424,0.7987256050109863,1 of the 2 names that Harry Potter uses for his
44,lm_single,3, of, for,The name for Harry's snowy white owl is ______.,The name for Harry's snowy white owl is ,.,Hedwig,-0.33351794878641766,-0.09553168217341107,0.10296773910522461,
44,none,,,,The Headmaster whose chair was empty during Quidditch trials is ______.,The Headmaster whose chair was empty during Quidditch trials is ,.,Dumbledore,-0.7616058588027954,0.0,0.0,Professor Albus Dumbledore
44,lm_single,4, whose,'s,The Headmaster's chair was empty during Quidditch trials is ______.,The Headmaster's chair was empty during Quidditch trials is ,.,Dumbledore,-2.507943630218506,-1.7463377714157104,0.03512144088745117,1994
44,lm_single,4, whose,’s,The Headmaster’s chair was empty during Quidditch trials is ______.,The Headmaster’s chair was empty during Quidditch trials is ,.,Dumbledore,-2.4562346935272217,-1.6946288347244263,0.14640092849731445,1994
44,lm_single,8, during,",","The Headmaster whose chair was empty, Quidditch trials is ______.","The Headmaster whose chair was empty, Quidditch trials is ",.,Dumbledore,-2.439823865890503,-1.6782180070877075,0.4262676239013672,"1st year's first task, and the Sorting Hat's"
44,lm_single,1,The,Question,Question Headmaster whose chair was empty during Quidditch trials is ______.,Question Headmaster whose chair was empty during Quidditch trials is ,.,Dumbledore,-1.1203327178955078,-0.3587268590927124,0.5382070541381836,1) Professor Dumbledore 2) Professor McGonagall
44,lm_single,1,The,def,def Headmaster whose chair was empty during Quidditch trials is ______.,def Headmaster whose chair was empty during Quidditch trials is ,.,Dumbledore,-1.1132168769836426,-0.35161101818084717,0.44750547409057617,"1st to be sacked
The Headmaster of Hogwarts School"
44,none,,,,The students whispering distressfully at breakfast were Lavender Brown and ______.,The students whispering distressfully at breakfast were Lavender Brown and ,.,Parvati Patil,-0.15991647243499757,0.0,0.0,Parvati Patil
44,lm_single,11,ender,ie,The students whispering distressfully at breakfast were Lavie Brown and ______.,The students whispering distressfully at breakfast were Lavie Brown and ,.,Parvati Patil,-1.6631942749023438,-1.5032778024673463,0.5266046524047852,"Jenny, the two girls who had been in the"
44,lm_single,11,ender,anya,The students whispering distressfully at breakfast were Lavanya Brown and ______.,The students whispering distressfully at breakfast were Lavanya Brown and ,.,Parvati Patil,-1.6008703231811523,-1.4409538507461548,0.5083627700805664,"her friend, the new girl, who had been given"
44,lm_single,9, were,.,The students whispering distressfully at breakfast. Lavender Brown and ______.,The students whispering distressfully at breakfast. Lavender Brown and ,.,Parvati Patil,-0.5944869995117188,-0.4345705270767212,0.5446629524230957,"Parvati Patil, who are usually so cheerful"
44,lm_single,9, were,",","The students whispering distressfully at breakfast, Lavender Brown and ______.","The students whispering distressfully at breakfast, Lavender Brown and ",.,Parvati Patil,-0.5323104381561279,-0.3723939657211303,0.15990877151489258,"Parvati Patil, were the first to notice"
44,lm_single,4,ing, and,The students whisper and distressfully at breakfast were Lavender Brown and ______.,The students whisper and distressfully at breakfast were Lavender Brown and ,.,Parvati Patil,-0.29508926868438723,-0.13517279624938966,0.7564859390258789,Parvati Patil
44,lm_single,1,The,def,def students whispering distressfully at breakfast were Lavender Brown and ______.,def students whispering distressfully at breakfast were Lavender Brown and ,.,Parvati Patil,-0.2510292291641235,-0.09111275672912594,0.21546030044555664,3 others
44,lm_single,3, whisper, of,The students ofing distressfully at breakfast were Lavender Brown and ______.,The students ofing distressfully at breakfast were Lavender Brown and ,.,Parvati Patil,-0.24882922172546387,-0.0889127492904663,0.7743091583251953,Parvati Patil
44,none,,,,The publication Hermione scanned for news of dementor attacks was the ______.,The publication Hermione scanned for news of dementor attacks was the ,.,Daily Prophet,-0.6584079265594482,0.0,0.0,"Daily Prophet, a newspaper that was published in the wizard"
44,lm_single,4, scanned,:,The publication Hermione: for news of dementor attacks was the ______.,The publication Hermione: for news of dementor attacks was the ,.,Daily Prophet,-0.9915441870689392,-0.33313626050949097,0.7110223770141602,2003 winner of the Quidditch World Cup Golden Sn
44,lm_single,2, publication, following,The following Hermione scanned for news of dementor attacks was the ______.,The following Hermione scanned for news of dementor attacks was the ,.,Daily Prophet,-0.9396911263465881,-0.2812831997871399,0.21867752075195312,1st of 2 scans that day
44,lm_single,3, Hermione," ""","The publication "" scanned for news of dementor attacks was the ______.","The publication "" scanned for news of dementor attacks was the ",.,Daily Prophet,-0.9231001734733582,-0.2646922469139099,0.6281237602233887,1st place winner in the 2011 Harry Potter Fan
44,lm_single,9,ement,itt,The publication Hermione scanned for news of dittor attacks was the ______.,The publication Hermione scanned for news of dittor attacks was the ,.,Daily Prophet,-0.9144076108932495,-0.25599968433380127,0.7412800788879395,"Daily Prophet, a newspaper that was published in the wizard"
44,lm_single,3, Hermione, is,The publication is scanned for news of dementor attacks was the ______.,The publication is scanned for news of dementor attacks was the ,.,Daily Prophet,-0.7565984129905701,-0.09819048643112183,0.49780702590942383,1st of the 3rd month of the 1
44,lm_single,5, for, the,The publication Hermione scanned the news of dementor attacks was the ______.,The publication Hermione scanned the news of dementor attacks was the ,.,Daily Prophet,-0.7533271312713623,-0.09491920471191406,0.516331672668457,"2004 Daily Prophet, which was published on 31 July"
45,none,,,,Hagrid's enormous boarhound was named,Hagrid's enormous boarhound was named,,Fang,-7.118021488189697,0.0,0.0,Fang
45,lm_single,9, named, the,Hagrid's enormous boarhound was the,Hagrid's enormous boarhound was the,,Fang,-9.591514587402344,-2.4734930992126465,-0.013066291809082031,first animal to be seen by Harry Potter when he arrived at
45,lm_single,9, named, a,Hagrid's enormous boarhound was a,Hagrid's enormous boarhound was a,,Fang,-9.466830253601074,-2.348808765411377,-0.09308481216430664,gift from Hagrid to Harry Potter
45,lm_single,8, was, Fang,Hagrid's enormous boarhound Fang named,Hagrid's enormous boarhound Fang named,,Fang,-8.954998016357422,-1.8369765281677246,0.4854426383972168,after a character in the Harry Potter books
45,lm_single,7,hound, hog,Hagrid's enormous boar hog was named,Hagrid's enormous boar hog was named,,Fang,-7.660014629364014,-0.5419931411743164,0.3876919746398926,"after the famous wizard, and was a gift from Hagrid"
45,lm_single,7,hound,hog,Hagrid's enormous boarhog was named,Hagrid's enormous boarhog was named,,Fang,-7.466174125671387,-0.34815263748168945,0.60357666015625,after the famous British explorer Sir Ernest Shackleton
45,lm_single,8, was,",","Hagrid's enormous boarhound, named","Hagrid's enormous boarhound, named",,Fang,-7.32093620300293,-0.20291471481323242,-0.035588741302490234,"Fang, is a large, black, and white dog"
45,lm_single,3,'s,’s,Hagrid’s enormous boarhound was named,Hagrid’s enormous boarhound was named,,Fang,-7.238435745239258,-0.12041425704956055,0.06347322463989258,Fang
45,lm_single,4, enormous, magical,Hagrid's magical boarhound was named,Hagrid's magical boarhound was named,,Fang,-7.201152801513672,-0.08313131332397461,-0.007730007171630859,"after the famous wizard, and was a loyal companion to H"
46,none,,,,The Forbidden Forest spider colony was led by a gigantic talking spider named ______ who had been ill.,The Forbidden Forest spider colony was led by a gigantic talking spider named , who had been ill.,Aragog,-1.748991330464681,0.0,0.0,Aragog
46,lm_single,6, was,"
","The Forbidden Forest spider colony
 led by a gigantic talking spider named ______ who had been ill.","The Forbidden Forest spider colony
 led by a gigantic talking spider named ", who had been ill.,Aragog,-2.413064956665039,-0.6640736262003581,0.7644457817077637,Aragog  is a colony of  spiders  that live
46,lm_single,6, was, is,The Forbidden Forest spider colony is led by a gigantic talking spider named ______ who had been ill.,The Forbidden Forest spider colony is led by a gigantic talking spider named , who had been ill.,Aragog,-2.3744516372680664,-0.6254603068033855,-0.12984704971313477,Aragog
46,lm_single,1,The,def,def Forbidden Forest spider colony was led by a gigantic talking spider named ______ who had been ill.,def Forbidden Forest spider colony was led by a gigantic talking spider named , who had been ill.,Aragog,-2.2568353017171225,-0.5078439712524416,0.7629446983337402,8-legged
46,lm_single,2, Forbidden, first,The first Forest spider colony was led by a gigantic talking spider named ______ who had been ill.,The first Forest spider colony was led by a gigantic talking spider named , who had been ill.,Aragog,-2.1189791361490884,-0.3699878056844075,0.4717855453491211,8legs
46,lm_single,3, Forest, Truth,The Forbidden Truth spider colony was led by a gigantic talking spider named ______ who had been ill.,The Forbidden Truth spider colony was led by a gigantic talking spider named , who had been ill.,Aragog,-2.115415573120117,-0.36642424265543627,0.3430767059326172,8-Legs
46,lm_single,2, Forbidden, ,The  Forest spider colony was led by a gigantic talking spider named ______ who had been ill.,The  Forest spider colony was led by a gigantic talking spider named , who had been ill.,Aragog,-2.102702776590983,-0.353711446126302,0.6982345581054688,Aragog
46,lm_single,3, Forest, City,The Forbidden City spider colony was led by a gigantic talking spider named ______ who had been ill.,The Forbidden City spider colony was led by a gigantic talking spider named , who had been ill.,Aragog,-2.0174519220987954,-0.2684605916341145,0.17465734481811523,8-Legs
46,lm_single,9, a, the,The Forbidden Forest spider colony was led by the gigantic talking spider named ______ who had been ill.,The Forbidden Forest spider colony was led by the gigantic talking spider named , who had been ill.,Aragog,-1.9672409693400066,-0.21824963887532567,0.4605841636657715,Aragog
46,lm_single,8, by, in,The Forbidden Forest spider colony was led in a gigantic talking spider named ______ who had been ill.,The Forbidden Forest spider colony was led in a gigantic talking spider named , who had been ill.,Aragog,-1.849246342976888,-0.10025501251220703,0.7659454345703125,Aragog
47,none,,,,What is the specific name of the Weasley father mentioned in the Prophet article?,What is the specific name of the Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.214434623718262,0.0,0.0,"[duplicate]
In the article in the Daily Prophet about the"
47,lm_single,9,asley,ir,What is the specific name of the Weir father mentioned in the Prophet article?,What is the specific name of the Weir father mentioned in the Prophet article?,,Arthur Weasley,-9.768533070882162,-5.5540984471639,0.6962437629699707,I have been unable to find it
47,lm_single,9,asley,il,What is the specific name of the Weil father mentioned in the Prophet article?,What is the specific name of the Weil father mentioned in the Prophet article?,,Arthur Weasley,-9.149598439534506,-4.935163815816244,0.7107453346252441,I can't find it in the article
47,lm_single,7, the, this,What is the specific name of this Weasley father mentioned in the Prophet article?,What is the specific name of this Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.801001230875651,-0.5865666071573896,0.4927182197570801,"[duplicate]
In the article in the Daily Prophet about the"
47,lm_single,2, is, are,What are the specific name of the Weasley father mentioned in the Prophet article?,What are the specific name of the Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.785674095153809,-0.5712394714355469,0.6114649772644043,"[duplicate]
In the article in the Daily Prophet about the"
47,lm_single,7, the, a,What is the specific name of a Weasley father mentioned in the Prophet article?,What is the specific name of a Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.66847578684489,-0.4540411631266279,0.3605070114135742,"[duplicate]
In the article in the Daily Prophet about the"
47,lm_single,1,What,Question,Question is the specific name of the Weasley father mentioned in the Prophet article?,Question is the specific name of the Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.525261561075847,-0.31082693735758493,0.734522819519043,I'm not sure if it's mentioned in the books or
47,lm_single,6, of, for,What is the specific name for the Weasley father mentioned in the Prophet article?,What is the specific name for the Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.474138895670573,-0.2597042719523115,0.21458053588867188,"[duplicate]
In the article in the Daily Prophet about the"
47,lm_single,10, father,'s,What is the specific name of the Weasley's mentioned in the Prophet article?,What is the specific name of the Weasley's mentioned in the Prophet article?,,Arthur Weasley,-4.391412099202474,-0.17697747548421194,0.08271265029907227,"[duplicate]
In the article in the Daily Prophet about the"
47,lm_single,4, specific, best,What is the best name of the Weasley father mentioned in the Prophet article?,What is the best name of the Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.345378239949544,-0.13094361623128226,0.306607723236084,"(1)
What is the best name of the Weasley"
47,lm_single,3, the, a,What is a specific name of the Weasley father mentioned in the Prophet article?,What is a specific name of the Weasley father mentioned in the Prophet article?,,Arthur Weasley,-4.319876670837402,-0.10544204711914062,0.5237617492675781,"[duplicate]
In the article in the Daily Prophet about the"
48,none,,,,The counter-jinx reminded Hermione of similar abuses by which dark group at the World Cup?,The counter-jinx reminded Hermione of similar abuses by which dark group at the World Cup?,,Death Eaters,-3.9351959228515625,0.0,0.0,The counter-jinx reminded Hermione of similar abuses by which dark
48,lm_single,6, Hermione, the,The counter-jinx reminded the of similar abuses by which dark group at the World Cup?,The counter-jinx reminded the of similar abuses by which dark group at the World Cup?,,Death Eaters,-6.7520599365234375,-2.816864013671875,0.19748306274414062,The counter-jinx reminded the of similar abuses by which dark
48,lm_single,6, Hermione, me,The counter-jinx reminded me of similar abuses by which dark group at the World Cup?,The counter-jinx reminded me of similar abuses by which dark group at the World Cup?,,Death Eaters,-6.706306457519531,-2.7711105346679688,-0.36495399475097656,The answer is
48,lm_single,5, reminded,ing,The counter-jinxing Hermione of similar abuses by which dark group at the World Cup?,The counter-jinxing Hermione of similar abuses by which dark group at the World Cup?,,Death Eaters,-4.800749142964681,-0.8655532201131182,0.40371131896972656,The counter-jinxing Hermione of similar abuses by which dark
48,lm_single,5, reminded, is,The counter-jinx is Hermione of similar abuses by which dark group at the World Cup?,The counter-jinx is Hermione of similar abuses by which dark group at the World Cup?,,Death Eaters,-4.766624132792155,-0.8314282099405927,0.3782219886779785,The counter-jinx is Hermione of similar abuses by which dark
48,lm_single,4,inx,ihad,The counter-jihad reminded Hermione of similar abuses by which dark group at the World Cup?,The counter-jihad reminded Hermione of similar abuses by which dark group at the World Cup?,,Death Eaters,-4.659863789876302,-0.7246678670247393,0.1058187484741211,The counter-jihad reminded Hermione of similar abuses by which dark
48,lm_single,8, similar, a,The counter-jinx reminded Hermione of a abuses by which dark group at the World Cup?,The counter-jinx reminded Hermione of a abuses by which dark group at the World Cup?,,Death Eaters,-4.429546356201172,-0.4943504333496094,0.13077878952026367,the counter-jinx reminded Hermione of a abuses by which dark
48,lm_single,2, counter, ,The -jinx reminded Hermione of similar abuses by which dark group at the World Cup?,The -jinx reminded Hermione of similar abuses by which dark group at the World Cup?,,Death Eaters,-4.423369407653809,-0.4881734848022461,0.449033260345459,The -jinx reminded Hermione of similar abuses by which dark
48,lm_single,2, counter, first,The first-jinx reminded Hermione of similar abuses by which dark group at the World Cup?,The first-jinx reminded Hermione of similar abuses by which dark group at the World Cup?,,Death Eaters,-4.045887629191081,-0.11069170633951853,0.5168280601501465,The first-jinx reminded Hermione of similar abuses by which dark
48,none,,,,Who accompanied Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,Who accompanied Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.113109588623047,0.0,0.0,Who accompanied Harry to Hogsmeade against Hermione's convictions
48,lm_single,1,Who,def,def accompanied Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,def accompanied Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-11.877826690673828,-3.7647171020507812,0.7016696929931641,"(Harry Potter and the Sorcerer's Stone)
Harry Potter"
48,lm_single,1,Who,Question,Question accompanied Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,Question accompanied Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-10.480831146240234,-2.3677215576171875,0.22587966918945312,Harry Potter and the Deathly Hallows - Part 2
48,lm_single,11,'s, and,Who accompanied Harry to Hogsmeade against Hermione and convictions about studying untrusted spells?,Who accompanied Harry to Hogsmeade against Hermione and convictions about studying untrusted spells?,,Ron,-9.943643569946289,-1.8305339813232422,0.5408577919006348,What was the name of the book that Hermione was reading in
48,lm_single,9, against,?,Who accompanied Harry to Hogsmeade? Hermione's convictions about studying untrusted spells?,Who accompanied Harry to Hogsmeade? Hermione's convictions about studying untrusted spells?,,Ron,-9.199036598205566,-1.0859270095825195,-0.3935246467590332,Harry's convictions about the Chamber of Secrets
48,lm_single,4, to, Potter,Who accompanied Harry Potter Hogsmeade against Hermione's convictions about studying untrusted spells?,Who accompanied Harry Potter Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-9.041903495788574,-0.9287939071655273,0.48255443572998047,What was the name of the spell that Hermione cast to make
48,lm_single,2, accompanied, is,Who is Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,Who is Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.98823070526123,-0.8751211166381836,-0.04054975509643555,What is the significance of the fact that Harry is the only
48,lm_single,6,ogs,ux,Who accompanied Harry to Huxmeade against Hermione's convictions about studying untrusted spells?,Who accompanied Harry to Huxmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.97807788848877,-0.8649682998657227,0.729093074798584,Who accompanied Harry to Huxmeade against Hermione's convictions
48,lm_single,3, Harry, Jesus,Who accompanied Jesus to Hogsmeade against Hermione's convictions about studying untrusted spells?,Who accompanied Jesus to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.817872047424316,-0.7047624588012695,0.1332101821899414,Who accompanied Jesus to Hogsmeade against Hermione's convictions
48,lm_single,10, Hermione, Dumbledore,Who accompanied Harry to Hogsmeade against Dumbledore's convictions about studying untrusted spells?,Who accompanied Harry to Hogsmeade against Dumbledore's convictions about studying untrusted spells?,,Ron,-8.809537887573242,-0.6964282989501953,-0.1897444725036621,Who was the first to befriend Harry
48,lm_single,2, accompanied, are,Who are Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,Who are Harry to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.796012878417969,-0.6829032897949219,0.4329695701599121,What is the significance of the fact that Harry and Hermione are
48,lm_single,9, against,"?
","Who accompanied Harry to Hogsmeade?
 Hermione's convictions about studying untrusted spells?","Who accompanied Harry to Hogsmeade?
 Hermione's convictions about studying untrusted spells?",,Ron,-8.700479507446289,-0.5873699188232422,0.06789207458496094,What is the name of the spell that Hermione uses to get
48,lm_single,4, to, and,Who accompanied Harry and Hogsmeade against Hermione's convictions about studying untrusted spells?,Who accompanied Harry and Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.694869041442871,-0.5817594528198242,0.11465120315551758,Who accompanied Harry and Hogsmeade against Hermione's convictions
48,lm_single,3, Harry, the,Who accompanied the to Hogsmeade against Hermione's convictions about studying untrusted spells?,Who accompanied the to Hogsmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.619024276733398,-0.5059146881103516,0.53375244140625,What was the name of the spell that Hermione cast on the
48,lm_single,6,ogs,OG,Who accompanied Harry to HOGmeade against Hermione's convictions about studying untrusted spells?,Who accompanied Harry to HOGmeade against Hermione's convictions about studying untrusted spells?,,Ron,-8.606616020202637,-0.49350643157958984,0.6834559440612793,Who accompanied Harry to HOGmeade against Hermione's convictions
48,lm_single,11,'s,’s,Who accompanied Harry to Hogsmeade against Hermione’s convictions about studying untrusted spells?,Who accompanied Harry to Hogsmeade against Hermione’s convictions about studying untrusted spells?,,Ron,-8.556763648986816,-0.44365406036376953,0.03906106948852539,Who was the first to befriend Harry at Hogwarts
48,lm_single,7,me,med,Who accompanied Harry to Hogsmedade against Hermione's convictions about studying untrusted spells?,Who accompanied Harry to Hogsmedade against Hermione's convictions about studying untrusted spells?,,Ron,-8.530062675476074,-0.41695308685302734,0.7899889945983887,Who accompanied Harry to Hogsmedade against Hermione's convictions
48,none,,,,The welcoming sweet shop that was open after Zonko's Dark Art removal was...,The welcoming sweet shop that was open after Zonko's Dark Art removal was...,,Honeydukes,-1.8520787954330444,0.0,0.0,"well, it was a sweet shop"
48,lm_single,10,on,ay,The welcoming sweet shop that was open after Zayko's Dark Art removal was...,The welcoming sweet shop that was open after Zayko's Dark Art removal was...,,Honeydukes,-4.226644992828369,-2.3745661973953247,-0.32428407669067383,"- Picture of The Dark Art Emporium, London"
48,lm_single,9, Z, the,The welcoming sweet shop that was open after theonko's Dark Art removal was...,The welcoming sweet shop that was open after theonko's Dark Art removal was...,,Honeydukes,-4.182468414306641,-2.330389618873596,0.3660922050476074,"well, it was a sweet shop"
48,lm_single,10,on,ara,The welcoming sweet shop that was open after Zarako's Dark Art removal was...,The welcoming sweet shop that was open after Zarako's Dark Art removal was...,,Honeydukes,-4.151454925537109,-2.299376130104065,-0.04187202453613281,"- Picture of Zarako's Dark Art, New York"
48,lm_single,9, Z, ,The welcoming sweet shop that was open after onko's Dark Art removal was...,The welcoming sweet shop that was open after onko's Dark Art removal was...,,Honeydukes,-4.037106513977051,-2.1850277185440063,0.41696786880493164,"well, it was a sweet shop"
48,lm_single,5, that, in,The welcoming sweet shop in was open after Zonko's Dark Art removal was...,The welcoming sweet shop in was open after Zonko's Dark Art removal was...,,Honeydukes,-3.367091655731201,-1.5150128602981567,0.552340030670166,The welcoming sweet shop in was open after Zonko's
48,lm_single,5, that, of,The welcoming sweet shop of was open after Zonko's Dark Art removal was...,The welcoming sweet shop of was open after Zonko's Dark Art removal was...,,Honeydukes,-3.3168859481811523,-1.464807152748108,0.5837936401367188,The welcoming sweet shop of was open after Zonko's
48,lm_single,1,The,Question,Question welcoming sweet shop that was open after Zonko's Dark Art removal was...,Question welcoming sweet shop that was open after Zonko's Dark Art removal was...,,Honeydukes,-3.2103359699249268,-1.3582571744918823,0.40741491317749023,"a bit of a let down
The sweet shop that replaced"
48,lm_single,4, shop, scent,The welcoming sweet scent that was open after Zonko's Dark Art removal was...,The welcoming sweet scent that was open after Zonko's Dark Art removal was...,,Honeydukes,-3.023407459259033,-1.1713286638259888,-0.17052316665649414,a bit too much
48,lm_single,8, after, ,The welcoming sweet shop that was open  Zonko's Dark Art removal was...,The welcoming sweet shop that was open  Zonko's Dark Art removal was...,,Honeydukes,-3.020206928253174,-1.1681281328201294,0.7181177139282227,The entrance to the Dark Art removal  The entrance to
48,lm_single,4, shop, smell,The welcoming sweet smell that was open after Zonko's Dark Art removal was...,The welcoming sweet smell that was open after Zonko's Dark Art removal was...,,Honeydukes,-2.8699746131896973,-1.0178958177566528,-0.10431766510009766,something else
48,lm_single,1,The,def,def welcoming sweet shop that was open after Zonko's Dark Art removal was...,def welcoming sweet shop that was open after Zonko's Dark Art removal was...,,Honeydukes,-2.51395583152771,-0.6618770360946655,0.7635293006896973,
48,lm_single,3, sweet, atmosphere,The welcoming atmosphere shop that was open after Zonko's Dark Art removal was...,The welcoming atmosphere shop that was open after Zonko's Dark Art removal was...,,Honeydukes,-2.478578805923462,-0.6265000104904175,0.32880401611328125,"well, it was a shop"
48,lm_single,3, sweet, and,The welcoming and shop that was open after Zonko's Dark Art removal was...,The welcoming and shop that was open after Zonko's Dark Art removal was...,,Honeydukes,-2.241132974624634,-0.38905417919158936,-0.02736186981201172,a shop that sold nothing but chocolate frogs
48,lm_single,2, welcoming, ,The  sweet shop that was open after Zonko's Dark Art removal was...,The  sweet shop that was open after Zonko's Dark Art removal was...,,Honeydukes,-2.199140787124634,-0.34706199169158936,0.5760736465454102,a sweet shop
48,lm_single,6, was, is,The welcoming sweet shop that is open after Zonko's Dark Art removal was...,The welcoming sweet shop that is open after Zonko's Dark Art removal was...,,Honeydukes,-2.0998268127441406,-0.2477480173110962,0.010829925537109375,"well, it was a sweet shop"
48,lm_single,7, open, once,The welcoming sweet shop that was once after Zonko's Dark Art removal was...,The welcoming sweet shop that was once after Zonko's Dark Art removal was...,,Honeydukes,-2.0680789947509766,-0.21600019931793213,0.19669342041015625,The welcoming sweet shop that was once after Zonko's
48,lm_single,6, was,’s,The welcoming sweet shop that’s open after Zonko's Dark Art removal was...,The welcoming sweet shop that’s open after Zonko's Dark Art removal was...,,Honeydukes,-1.9583804607391357,-0.10630166530609131,0.17548274993896484,"well, it was a sweet shop"
48,lm_single,7, open, a,The welcoming sweet shop that was a after Zonko's Dark Art removal was...,The welcoming sweet shop that was a after Zonko's Dark Art removal was...,,Honeydukes,-1.94247305393219,-0.09039425849914551,0.33945131301879883,The welcoming sweet shop that was a after Zonko's
49,none,,,,The barmaid's name at the Three Broomsticks was Madam ___.,The barmaid's name at the Three Broomsticks was Madam ,.,Rosmerta,-0.45460669199625653,0.0,0.0,Pince
49,lm_single,11,sticks, Cups,The barmaid's name at the Three Broom Cups was Madam ___.,The barmaid's name at the Three Broom Cups was Madam ,.,Rosmerta,-1.4346054395039876,-0.979998747507731,0.6454892158508301,Witch
49,lm_single,1,The,#,# barmaid's name at the Three Broomsticks was Madam ___.,# barmaid's name at the Three Broomsticks was Madam ,.,Rosmerta,-0.8656539916992188,-0.4110472997029622,0.707334041595459,"Pince

Alice"
49,lm_single,1,The,A,A barmaid's name at the Three Broomsticks was Madam ___.,A barmaid's name at the Three Broomsticks was Madam ,.,Rosmerta,-0.72001051902771,-0.26540382703145343,0.4013252258300781,Potter
50,none,,,,Which elderly Hogwarts staff member typically cared for injured students?,Which elderly Hogwarts staff member typically cared for injured students?,,Madam Pomfrey,-1.851719617843628,0.0,0.0,"[duplicate]
Who was the Hogwarts nurse"
50,lm_single,3, Hogwarts, care,Which elderly care staff member typically cared for injured students?,Which elderly care staff member typically cared for injured students?,,Madam Pomfrey,-5.1341071128845215,-3.2823874950408936,0.7510409355163574,The nurse
50,lm_single,3, Hogwarts, person,Which elderly person staff member typically cared for injured students?,Which elderly person staff member typically cared for injured students?,,Madam Pomfrey,-5.006842613220215,-3.155122995376587,0.6354708671569824,The nurse
50,lm_single,11,?, and,Which elderly Hogwarts staff member typically cared for injured students and,Which elderly Hogwarts staff member typically cared for injured students and,,Madam Pomfrey,-4.5678629875183105,-2.7161433696746826,0.006337642669677734,was a member of the Order of the Phoenix
50,lm_single,1,Which,This,This elderly Hogwarts staff member typically cared for injured students?,This elderly Hogwarts staff member typically cared for injured students?,,Madam Pomfrey,-3.2770745754241943,-1.4253549575805664,0.6428971290588379,and was a bit of a gossip
50,lm_single,6, typically, would,Which elderly Hogwarts staff member would cared for injured students?,Which elderly Hogwarts staff member would cared for injured students?,,Madam Pomfrey,-2.957001209259033,-1.1052815914154053,0.6594715118408203,"[duplicate]
Who would have cared for the injured students"
50,lm_single,6, typically, has,Which elderly Hogwarts staff member has cared for injured students?,Which elderly Hogwarts staff member has cared for injured students?,,Madam Pomfrey,-2.9158880710601807,-1.0641684532165527,-0.0836191177368164,Which one has been a teacher at Hogwarts for over 100
50,lm_single,5, member, members,Which elderly Hogwarts staff members typically cared for injured students?,Which elderly Hogwarts staff members typically cared for injured students?,,Madam Pomfrey,-2.773098945617676,-0.9213793277740479,0.35063648223876953,"[duplicate]
Who was the Hogwarts nurse"
50,lm_single,4, staff, house,Which elderly Hogwarts house member typically cared for injured students?,Which elderly Hogwarts house member typically cared for injured students?,,Madam Pomfrey,-2.7125847339630127,-0.8608651161193848,0.29885292053222656,Which house member was the most likely to be found in the
50,lm_single,9, injured, house,Which elderly Hogwarts staff member typically cared for house students?,Which elderly Hogwarts staff member typically cared for house students?,,Madam Pomfrey,-2.6502671241760254,-0.7985475063323975,0.6388702392578125,Which elderly Hogwarts staff member typically cared for house students
50,lm_single,9, injured, the,Which elderly Hogwarts staff member typically cared for the students?,Which elderly Hogwarts staff member typically cared for the students?,,Madam Pomfrey,-2.565237283706665,-0.7135176658630371,-0.043365478515625,"[closed]
I'm looking for the name of the elderly"
50,lm_single,2, elderly, of,Which of Hogwarts staff member typically cared for injured students?,Which of Hogwarts staff member typically cared for injured students?,,Madam Pomfrey,-2.398444175720215,-0.5467245578765869,-0.25223541259765625,"[duplicate]
Who was the Hogwarts nurse"
